loan_amnt,int_rate,installment,term_months,annual_inc,dti,emp_length_num,delinq_2yrs,open_acc,revol_util,revol_bal,pub_rec,inq_last_6mths,total_acc,income_to_loan,dti_risk_flag,rate_grade_spread,has_delinquency,loan_to_income_pct,has_pub_rec,high_revol_util,grade,purpose,home_ownership,verification_status,TARGET,risk_score,risk_tier
10000,6.62,307.04,36.0,125000.0,11.36,2.0,0.0,5.0,41.4,13956,0.0,0.0,35.0,12.5,0,-0.5057770681332006,0,8.0,0,0,0,4,1,0,0,0.09413567,Low
6400,11.47,210.96,36.0,33500.0,26.41,6.0,1.0,10.0,70.3,8364,0.0,1.0,36.0,5.234375,0,0.7818212682015222,1,19.1,0,0,1,2,5,2,1,0.6189886,Critical
9000,9.75,289.35,36.0,88000.0,26.82,10.0,1.0,12.0,57.3,21927,0.0,0.0,31.0,9.777777777777779,0,-0.9381787317984784,1,10.23,0,0,1,1,1,1,0,0.34264457,High
7200,13.35,243.82,36.0,52000.0,8.75,5.0,0.0,12.0,49.5,11524,1.0,0.0,21.0,7.222222222222222,0,-0.6745022818252497,0,13.85,1,0,2,2,5,2,0,0.4733301,High
15000,12.12,499.08,36.0,65000.0,12.46,10.0,0.0,8.0,62.6,24051,0.0,0.0,14.0,4.333333333333333,0,1.4318212682015208,0,23.08,0,0,1,1,4,0,0,0.30504432,High
35000,14.65,826.24,60.0,90000.0,31.85,3.0,0.0,13.0,86.2,37139,0.0,0.0,26.0,2.5714285714285716,1,0.625497718174751,0,38.89,0,1,2,1,4,2,0,0.6517196,Critical
5600,9.44,179.23,36.0,40000.0,14.28,10.0,0.0,9.0,53.1,9556,0.0,0.0,24.0,7.142857142857143,0,-1.248178731798479,0,14.0,0,0,1,2,5,1,0,0.3416236,High
2500,12.29,83.39,36.0,35000.0,12.28,6.0,0.0,8.0,16.7,1916,0.0,1.0,12.0,14.0,0,-1.7345022818252502,0,7.14,0,0,2,2,1,1,0,0.381101,High
4000,14.49,137.67,36.0,48500.0,39.45,5.0,1.0,12.0,76.8,19652,0.0,1.0,48.0,12.125,1,0.46549771817475083,1,8.25,0,0,2,1,1,1,0,0.5166954,Critical
4000,18.25,145.12,36.0,49000.0,24.42,9.0,2.0,11.0,64.6,7881,0.0,3.0,42.0,12.25,0,0.5321532712326587,1,8.16,0,0,3,9,5,2,1,0.59589237,Critical
27000,17.57,679.33,60.0,147000.0,27.06,1.0,1.0,10.0,69.8,15346,0.0,1.0,44.0,5.444444444444445,0,-0.14784672876734106,1,18.37,0,0,3,2,5,1,0,0.7506563,Critical
5000,8.39,157.59,36.0,50000.0,7.56,1.0,0.0,13.0,45.0,1486,1.0,0.0,18.0,10.0,0,1.2642229318668,0,10.0,1,0,0,2,5,1,0,0.28818652,Medium
5700,13.99,194.79,36.0,22000.0,18.82,3.0,0.0,8.0,63.0,8636,1.0,0.0,30.0,3.8596491228070176,0,-0.03450228182524917,0,25.91,1,0,2,2,5,1,0,0.559562,Critical
10000,14.08,342.17,36.0,55000.0,22.08,10.0,0.0,15.0,66.8,23385,0.0,0.0,20.0,5.5,0,0.05549771817475069,0,18.18,0,0,2,2,1,1,0,0.5358694,Critical
9000,19.05,330.14,36.0,47164.0,33.05,9.0,0.0,15.0,78.0,7877,1.0,1.0,23.0,5.240444444444444,1,1.3321532712326594,0,19.08,1,0,3,2,1,2,0,0.6627749,Critical
30000,14.47,1032.2,36.0,80000.0,26.76,10.0,1.0,12.0,8.2,1920,0.0,0.0,22.0,2.6666666666666665,0,0.44549771817475126,1,37.5,0,0,2,2,1,1,1,0.6153084,Critical
10000,14.33,343.39,36.0,36000.0,14.27,9.0,0.0,6.0,55.0,6219,0.0,0.0,16.0,3.6,0,0.3054977181747507,0,27.78,0,0,2,1,3,0,0,0.38020584,High
20000,12.42,449.15,60.0,60000.0,8.02,10.0,0.0,6.0,15.3,2342,0.0,1.0,13.0,3.0,0,1.7318212682015215,0,33.33,0,0,1,9,5,2,0,0.58846396,Critical
10000,10.49,324.98,36.0,35700.0,12.77,1.0,0.0,4.0,20.0,3107,0.0,0.0,8.0,3.57,0,-0.19817873179847822,0,28.01,0,0,1,2,5,1,0,0.39737716,High
12000,12.99,272.98,60.0,70000.0,29.11,10.0,0.0,10.0,47.5,17569,0.0,0.0,35.0,5.833333333333333,0,-1.0345022818252492,0,17.14,0,0,2,2,1,2,0,0.54965913,Critical
20000,17.86,506.35,60.0,56000.0,24.75,1.0,0.0,5.0,90.8,23600,0.0,0.0,11.0,2.8,0,0.14215327123265808,0,35.71,0,1,3,2,5,1,0,0.72676414,Critical
20000,9.17,637.58,36.0,96000.0,6.95,7.0,0.0,13.0,16.6,1857,0.0,1.0,30.0,4.8,0,-1.5181787317984785,0,20.83,0,0,1,9,5,1,0,0.3815562,High
20000,11.49,659.43,36.0,75000.0,16.93,10.0,1.0,7.0,24.6,4749,0.0,0.0,13.0,3.75,0,0.8018212682015218,1,26.67,0,0,1,9,4,2,1,0.547924,Critical
10000,15.59,241.01,60.0,41800.0,17.26,1.0,0.0,5.0,19.1,2044,1.0,1.0,16.0,4.18,0,1.5654977181747505,0,23.92,1,0,2,4,1,1,0,0.56354225,Critical
7200,12.69,241.53,36.0,42000.0,30.4,1.0,0.0,10.0,59.0,4499,1.0,2.0,25.0,5.833333333333333,1,-1.3345022818252499,0,17.14,1,0,2,2,1,2,0,0.52667147,Critical
8000,12.13,266.22,36.0,40000.0,17.07,9.0,0.0,4.0,2.7,340,0.0,1.0,4.0,5.0,0,1.4418212682015223,0,20.0,0,0,1,2,1,0,0,0.4014073,High
20000,6.03,608.72,36.0,90000.0,20.03,10.0,0.0,21.0,27.0,18796,0.0,0.0,32.0,4.5,0,-1.0957770681332004,0,22.22,0,0,0,2,1,2,0,0.10988698,Low
35000,30.75,1500.22,36.0,105000.0,30.7,2.0,0.0,21.0,77.6,23578,1.0,0.0,32.0,3.0,1,5.844239753466873,0,33.33,1,0,5,2,5,1,1,0.8688794,Critical
2400,12.68,80.5,36.0,12000.0,7.0,1.0,0.0,4.0,17.4,1340,0.0,2.0,7.0,5.0,0,-1.3445022818252497,0,20.0,0,0,2,2,5,2,0,0.5307744,Critical
15000,10.99,491.01,36.0,65000.0,5.5,8.0,0.0,5.0,48.6,7684,1.0,0.0,9.0,4.333333333333333,0,0.3018212682015218,0,23.08,1,0,1,2,5,1,0,0.37533697,High
20000,7.9,625.81,36.0,95000.0,9.28,1.0,0.0,14.0,95.1,26721,0.0,0.0,19.0,4.75,0,0.7742229318667997,0,21.05,0,1,0,2,1,2,0,0.15800335,Medium
4000,12.74,134.28,36.0,40000.0,19.2,10.0,0.0,7.0,84.8,10010,0.0,0.0,17.0,10.0,0,-1.2845022818252492,0,10.0,0,1,2,2,1,2,0,0.42945072,High
2500,13.49,84.83,36.0,53569.0,8.47,1.0,0.0,2.0,99.4,19871,0.0,0.0,5.0,21.4276,0,-0.5345022818252492,0,4.67,0,1,2,8,5,2,0,0.41774854,High
8000,11.67,264.46,36.0,58500.0,10.75,10.0,0.0,5.0,73.1,6070,0.0,1.0,9.0,7.3125,0,0.9818212682015215,0,13.68,0,0,1,1,1,0,0,0.27374876,Medium
20000,17.99,722.95,36.0,40000.0,11.19,6.0,0.0,8.0,76.0,23093,0.0,0.0,13.0,2.0,0,0.2721532712326571,0,50.0,0,0,3,2,1,0,0,0.5832781,Critical
14000,14.99,485.25,36.0,45000.0,1.52,1.0,0.0,2.0,22.2,2885,0.0,1.0,2.0,3.2142857142857144,0,0.9654977181747508,0,31.11,0,0,2,9,5,1,0,0.6478606,Critical
16500,6.49,505.64,36.0,80000.0,26.31,3.0,0.0,20.0,22.2,28142,0.0,0.0,52.0,4.848484848484849,0,-0.6357770681332005,0,20.62,0,0,0,1,1,0,0,0.16510734,Medium
12000,8.39,378.2,36.0,85000.0,10.46,4.0,0.0,10.0,69.0,16156,0.0,0.0,42.0,7.083333333333333,0,-2.298178731798478,0,14.12,0,0,1,2,5,1,0,0.27474383,Medium
12000,12.99,272.98,60.0,91000.0,3.97,10.0,7.0,12.0,30.0,4596,0.0,0.0,29.0,7.583333333333333,0,-1.0345022818252492,1,13.19,0,0,2,9,5,1,0,0.6245062,Critical
35000,30.79,1149.42,60.0,80000.0,9.59,10.0,0.0,6.0,11.2,1945,1.0,0.0,21.0,2.2857142857142856,0,3.2155908945856844,0,43.75,1,0,6,4,1,0,0,0.6677721,Critical
15000,24.74,437.99,60.0,108000.0,17.4,10.0,0.0,9.0,33.3,9543,0.0,1.0,17.0,7.2,0,3.6103203443012184,0,13.89,0,0,4,4,1,1,0,0.65179163,Critical
24000,17.76,864.78,36.0,135000.0,11.4,5.0,0.0,9.0,96.2,20204,0.0,0.0,15.0,5.625,0,0.04215327123266022,0,17.78,0,1,3,2,1,2,0,0.46293142,High
15000,7.62,467.43,36.0,60000.0,11.38,10.0,0.0,6.0,40.5,16593,0.0,1.0,20.0,4.0,0,0.49422293186679944,0,25.0,0,0,0,2,5,1,0,0.19588333,Medium
25000,13.35,846.57,36.0,170000.0,19.02,5.0,0.0,13.0,68.5,18828,0.0,1.0,25.0,6.8,0,-0.6745022818252497,0,14.71,0,0,2,2,5,1,0,0.5202749,Critical
12000,22.35,333.82,60.0,118000.0,34.89,10.0,0.0,17.0,37.1,18331,0.0,0.0,37.0,9.833333333333334,1,4.63215327123266,0,10.17,0,0,3,7,1,0,1,0.67383486,Critical
10000,16.14,243.93,60.0,100000.0,23.08,10.0,1.0,13.0,45.0,19366,0.0,2.0,44.0,10.0,0,2.115497718174751,1,10.0,0,0,2,2,5,0,1,0.5323404,Critical
12000,14.31,281.16,60.0,30000.0,15.12,2.0,0.0,6.0,66.6,10056,0.0,0.0,10.0,2.5,0,0.2854977181747511,0,40.0,0,0,2,2,5,1,0,0.69351697,Critical
25000,25.8,745.56,60.0,70000.0,22.84,1.0,1.0,30.0,44.9,21006,0.0,0.0,49.0,2.8,0,-1.774409105414314,1,35.71,0,0,6,2,1,1,1,0.78052294,Critical
7000,12.99,235.83,36.0,62000.0,10.72,10.0,0.0,7.0,29.2,2832,0.0,2.0,9.0,8.857142857142858,0,2.3018212682015218,0,11.29,0,0,1,2,1,0,0,0.30532986,High
25900,19.24,675.29,60.0,56500.0,17.69,10.0,0.0,11.0,40.6,16132,0.0,0.0,30.0,2.1814671814671813,0,-1.8896796556987816,0,45.84,0,0,4,2,5,1,0,0.7447937,Critical
9375,18.49,341.24,36.0,83000.0,19.27,10.0,11.0,12.0,48.0,2426,1.0,2.0,48.0,8.853333333333333,0,0.7721532712326571,1,11.3,1,0,3,2,1,0,1,0.5459015,Critical
13000,19.24,338.95,60.0,54000.0,17.46,1.0,0.0,8.0,80.8,8407,0.0,1.0,12.0,4.153846153846154,0,-1.8896796556987816,0,24.07,0,1,4,2,1,1,0,0.7046908,Critical
20000,12.62,670.23,36.0,45000.0,23.51,1.0,0.0,11.0,22.4,19676,0.0,0.0,12.0,2.25,0,-1.4045022818252502,0,44.44,0,0,2,2,5,1,0,0.55333006,Critical
2000,10.49,65.0,36.0,23220.0,16.8,6.0,0.0,9.0,21.7,3652,1.0,0.0,23.0,11.61,0,-0.19817873179847822,0,8.61,1,0,1,1,5,0,0,0.38804206,High
13000,7.9,406.78,36.0,45000.0,2.14,4.0,0.0,6.0,25.9,3182,0.0,0.0,13.0,3.4615384615384617,0,0.7742229318667997,0,28.89,0,0,0,11,5,1,1,0.3358958,High
8000,12.99,269.52,36.0,20000.0,16.33,10.0,0.0,3.0,74.6,7382,0.0,0.0,5.0,2.5,0,-1.0345022818252492,0,40.0,0,0,2,2,5,0,0,0.48685968,High
8000,10.99,261.88,36.0,175000.0,6.15,7.0,0.0,12.0,45.0,14033,0.0,3.0,40.0,21.875,0,0.3018212682015218,0,4.57,0,0,1,4,1,2,0,0.21648066,Medium
10000,10.91,326.97,36.0,42000.0,6.26,6.0,0.0,6.0,17.6,2896,1.0,1.0,11.0,4.2,0,0.2218212682015217,0,23.81,1,0,1,1,1,0,0,0.45410663,High
5125,10.16,165.76,36.0,33000.0,28.18,6.0,0.0,9.0,37.4,5007,0.0,1.0,24.0,6.439024390243903,0,-0.5281787317984783,0,15.53,0,0,1,2,1,0,0,0.37143,High
16000,16.29,564.81,36.0,47000.0,31.36,10.0,2.0,12.0,89.4,13225,0.0,2.0,24.0,2.9375,1,-1.4278467287673422,1,34.04,0,1,3,4,1,1,0,0.6515561,Critical
15000,9.17,312.62,60.0,112000.0,26.41,2.0,0.0,15.0,38.9,29244,0.0,0.0,21.0,7.466666666666667,0,-1.5181787317984785,0,13.39,0,0,1,2,5,0,0,0.5206431,Critical
2000,15.02,69.36,36.0,39650.0,8.99,6.0,0.0,6.0,25.3,2301,0.0,1.0,9.0,19.825,0,0.9954977181747502,0,5.04,0,0,2,2,5,1,0,0.48496827,High
14400,13.49,488.6,36.0,46092.0,30.46,6.0,0.0,11.0,48.0,9506,0.0,0.0,24.0,3.200833333333333,1,-0.5345022818252492,0,31.24,0,0,2,2,1,2,1,0.56598747,Critical
16000,6.24,488.5,36.0,115000.0,15.1,4.0,3.0,16.0,62.9,125435,0.0,0.0,37.0,7.1875,0,-0.8857770681332005,1,13.91,0,0,0,2,1,1,0,0.14542042,Low
29225,16.99,1041.81,36.0,100000.0,19.3,5.0,0.0,9.0,86.6,34377,0.0,0.0,18.0,3.4217279726261762,0,-0.7278467287673429,0,29.22,0,1,3,2,5,0,1,0.58046526,Critical
35000,18.25,893.54,60.0,75000.0,9.2,10.0,0.0,6.0,44.1,4762,0.0,0.0,18.0,2.142857142857143,0,-2.87967965569878,0,46.67,0,0,4,7,1,1,0,0.6757677,Critical
12000,10.42,257.46,60.0,63000.0,15.2,1.0,0.0,8.0,21.3,6530,0.0,1.0,10.0,5.25,0,-0.2681787317984785,0,19.05,0,0,1,2,5,0,1,0.53626055,Critical
5000,13.35,169.32,36.0,82000.0,11.15,6.0,0.0,4.0,91.1,5467,0.0,0.0,7.0,16.4,0,-0.6745022818252497,0,6.1,0,1,2,2,5,0,0,0.38337764,High
5000,11.53,164.96,36.0,95000.0,18.47,10.0,0.0,9.0,42.1,4418,0.0,0.0,19.0,19.0,0,0.8418212682015209,0,5.26,0,0,1,4,1,2,0,0.3069805,High
40000,19.99,1059.54,60.0,210000.0,21.1,10.0,0.0,16.0,70.6,235416,0.0,0.0,22.0,5.25,0,2.272153271232657,0,19.05,0,0,3,1,1,2,0,0.54623604,Critical
20000,25.29,590.44,60.0,65000.0,31.26,3.0,0.0,11.0,61.8,16740,0.0,1.0,13.0,3.25,1,4.160320344301219,0,30.77,0,0,4,2,5,2,0,0.8550618,Critical
11000,13.11,371.22,36.0,40000.0,26.91,10.0,0.0,11.0,41.7,6339,1.0,0.0,23.0,3.6363636363636362,0,2.421821268201521,0,27.5,1,0,1,1,4,1,0,0.3993223,High
12000,23.99,345.15,60.0,50000.0,26.5,1.0,5.0,25.0,45.1,11380,0.0,1.0,41.0,4.166666666666667,0,-0.9157602465331287,1,24.0,0,0,5,12,1,0,1,0.8436731,Critical
20000,15.8,701.17,36.0,71000.0,14.16,10.0,0.0,10.0,89.3,20628,0.0,1.0,17.0,3.55,0,1.7754977181747513,0,28.17,0,1,2,2,1,2,0,0.4232493,High
16000,9.88,515.37,36.0,120000.0,0.5,10.0,0.0,6.0,2.3,243,0.0,0.0,8.0,7.5,0,-0.8081787317984777,0,13.33,0,0,1,6,5,0,1,0.33075604,High
8325,7.9,260.5,36.0,35000.0,25.21,3.0,0.0,8.0,21.5,10220,0.0,1.0,23.0,4.2042042042042045,0,0.7742229318667997,0,23.79,0,0,0,2,5,0,0,0.28242415,Medium
15000,12.49,501.74,36.0,90000.0,16.98,10.0,4.0,10.0,64.7,18296,0.0,4.0,31.0,6.0,0,1.8018212682015218,1,16.67,0,0,1,2,4,1,0,0.34068838,High
5500,12.29,183.45,36.0,32000.0,23.48,1.0,0.0,6.0,52.2,5216,0.0,0.0,13.0,5.818181818181818,0,-1.7345022818252502,0,17.19,0,0,2,1,1,0,0,0.37973028,High
10000,14.65,344.95,36.0,30000.0,21.72,10.0,0.0,16.0,57.9,7869,2.0,2.0,35.0,3.0,0,0.625497718174751,0,33.33,1,0,2,2,5,2,0,0.6527241,Critical
20000,13.35,677.26,36.0,90000.0,12.93,1.0,1.0,8.0,83.4,14589,2.0,1.0,13.0,4.5,0,-0.6745022818252497,1,22.22,1,1,2,2,5,1,0,0.5740715,Critical
5000,11.67,165.29,36.0,50000.0,11.3,10.0,0.0,11.0,47.1,10357,0.0,1.0,22.0,10.0,0,0.9818212682015215,0,10.0,0,0,1,2,5,0,0,0.35588175,High
8000,10.99,261.88,36.0,47800.0,17.8,5.0,0.0,5.0,70.9,3191,1.0,0.0,14.0,5.975,0,0.3018212682015218,0,16.74,1,0,1,2,5,1,0,0.3932436,High
9800,13.99,334.9,36.0,130000.0,16.99,10.0,0.0,14.0,58.1,13535,1.0,0.0,25.0,13.26530612244898,0,-0.03450228182524917,0,7.54,1,0,2,9,5,2,0,0.5620409,Critical
10000,18.25,255.3,60.0,101000.0,26.52,7.0,0.0,31.0,43.5,60171,0.0,3.0,60.0,10.1,0,0.5321532712326587,0,9.9,0,0,3,2,1,1,1,0.68624157,Critical
9000,6.91,277.53,36.0,65000.0,10.86,7.0,0.0,8.0,35.6,7581,0.0,0.0,22.0,7.222222222222222,0,-0.21577706813320052,0,13.85,0,0,0,1,5,1,0,0.1541119,Medium
24000,19.03,622.97,60.0,80000.0,8.63,10.0,4.0,4.0,93.9,2441,0.0,2.0,32.0,3.3333333333333335,0,1.3121532712326598,1,30.0,0,1,3,2,1,1,1,0.72981006,Critical
7300,13.61,248.12,36.0,26400.0,11.32,1.0,0.0,8.0,56.8,6992,0.0,1.0,18.0,3.6164383561643834,0,-0.41450228182524995,0,27.65,0,0,2,7,4,0,0,0.5221066,Critical
16000,12.12,532.35,36.0,60000.0,24.3,3.0,0.0,11.0,58.2,10366,0.0,0.0,13.0,3.75,0,1.4318212682015208,0,26.67,0,0,1,1,5,0,0,0.42104265,High
7000,8.49,220.95,36.0,40000.0,8.01,3.0,0.0,12.0,32.5,6531,1.0,1.0,26.0,5.714285714285714,0,-2.1981787317984782,0,17.5,1,0,1,2,5,0,0,0.33853874,High
5600,12.62,187.67,36.0,45000.0,5.01,10.0,0.0,3.0,80.8,5255,0.0,1.0,13.0,8.035714285714286,0,-1.4045022818252502,0,12.44,0,1,2,2,1,1,0,0.3904671,High
30000,8.67,949.4,36.0,108000.0,3.95,10.0,1.0,19.0,39.0,17799,0.0,0.0,33.0,3.6,0,-2.0181787317984785,1,27.78,0,0,1,1,1,2,0,0.2669022,Medium
10000,6.99,308.73,36.0,104000.0,5.75,3.0,0.0,9.0,15.8,8643,3.0,0.0,19.0,10.4,0,-0.13577706813320045,0,9.62,1,0,0,2,1,0,0,0.107770495,Low
7200,13.98,246.01,36.0,160000.0,8.92,1.0,2.0,17.0,51.5,10413,1.0,1.0,29.0,22.22222222222222,0,-0.04450228182524896,1,4.5,1,0,2,4,1,1,0,0.45081583,High
8400,6.24,256.46,36.0,51000.0,4.05,9.0,1.0,6.0,28.4,3773,0.0,0.0,11.0,6.071428571428571,0,-0.8857770681332005,1,16.47,0,0,0,2,5,1,0,0.18711676,Medium
8500,20.31,317.24,36.0,33792.0,14.06,6.0,0.0,6.0,33.4,4881,0.0,2.0,23.0,3.9755294117647058,0,2.5921532712326574,0,25.15,0,0,3,1,1,2,1,0.6951308,Critical
15000,14.48,352.77,60.0,94400.0,23.41,5.0,0.0,32.0,33.3,30663,0.0,0.0,44.0,6.293333333333333,0,0.45549771817475104,0,15.89,0,0,2,4,1,2,1,0.642742,Critical
15000,14.85,518.88,36.0,68000.0,19.05,8.0,0.0,14.0,48.2,15826,0.0,2.0,24.0,4.533333333333333,0,0.8254977181747503,0,22.06,0,0,2,1,1,2,0,0.47839382,High
15000,8.18,471.3,36.0,49211.0,34.4,9.0,0.0,28.0,43.9,21877,0.0,0.0,39.0,3.2807333333333335,1,-2.5081787317984787,0,30.48,0,0,1,1,5,1,0,0.42009297,High
20000,15.61,482.23,60.0,104000.0,9.47,7.0,0.0,5.0,63.9,13620,0.0,3.0,29.0,5.2,0,1.58549771817475,0,19.23,0,0,2,4,1,2,0,0.39272273,High
14500,19.99,538.8,36.0,35000.0,11.42,1.0,0.0,8.0,58.0,5100,0.0,0.0,10.0,2.413793103448276,0,2.272153271232657,0,41.43,0,0,3,2,5,2,1,0.752559,Critical
5600,11.22,183.93,36.0,80000.0,17.16,10.0,0.0,13.0,76.1,39423,0.0,0.0,26.0,14.285714285714286,0,0.5318212682015222,0,7.0,0,0,1,2,1,1,0,0.28146094,Medium
35000,29.49,1121.43,60.0,110000.0,22.93,10.0,0.0,7.0,43.6,11945,0.0,1.0,18.0,3.142857142857143,0,4.584239753466871,0,31.82,0,0,5,2,1,1,0,0.7374997,Critical
11650,14.09,398.68,36.0,74000.0,9.62,10.0,0.0,10.0,56.2,19719,0.0,1.0,14.0,6.351931330472103,0,3.4018212682015214,0,15.74,0,0,1,2,1,0,0,0.26726988,Medium
30000,17.86,1082.47,36.0,110000.0,15.86,1.0,1.0,14.0,55.3,9728,1.0,2.0,30.0,3.6666666666666665,0,0.14215327123265808,1,27.27,1,0,3,2,1,2,0,0.66938424,Critical
12000,13.66,277.11,60.0,82000.0,13.79,10.0,0.0,7.0,88.3,11302,1.0,0.0,15.0,6.833333333333333,0,-0.36450228182524924,0,14.63,1,1,2,1,1,1,0,0.5154502,Critical
7350,15.61,257.0,36.0,90000.0,7.16,4.0,0.0,7.0,73.7,3170,0.0,0.0,40.0,12.244897959183673,0,1.58549771817475,0,8.17,0,0,2,2,5,2,0,0.350767,High
16000,15.59,385.62,60.0,59000.0,30.21,1.0,0.0,14.0,51.6,15011,0.0,0.0,35.0,3.6875,1,1.5654977181747505,0,27.12,0,0,2,2,1,1,0,0.6253712,Critical
11200,15.61,270.05,60.0,81000.0,21.33,1.0,0.0,6.0,86.7,14124,0.0,0.0,13.0,7.232142857142857,0,1.58549771817475,0,13.83,0,1,2,2,5,2,0,0.57726294,Critical
12000,13.11,404.97,36.0,41000.0,8.05,4.0,0.0,6.0,72.0,7708,0.0,0.0,13.0,3.4166666666666665,0,2.421821268201521,0,29.27,0,0,1,1,1,1,0,0.31277585,High
5000,20.49,187.07,36.0,21000.0,8.74,1.0,0.0,6.0,41.0,8126,0.0,0.0,6.0,4.2,0,-0.6396796556987816,0,23.81,0,0,4,2,5,2,0,0.5925016,Critical
10000,22.74,280.42,60.0,100000.0,17.78,3.0,0.0,11.0,27.3,4580,1.0,0.0,22.0,10.0,0,1.6103203443012184,0,10.0,1,0,4,2,1,2,0,0.63802797,Critical
10000,11.39,329.24,36.0,200000.0,12.89,10.0,0.0,9.0,52.7,3375,4.0,1.0,26.0,20.0,0,0.7018212682015221,0,5.0,1,0,1,4,5,1,0,0.41605762,High
10800,13.33,247.57,60.0,81000.0,23.3,10.0,0.0,12.0,5.1,1375,1.0,1.0,29.0,7.5,0,-0.6945022818252493,0,13.33,1,0,2,4,4,2,0,0.52281857,Critical
10000,6.99,308.73,36.0,75000.0,12.13,10.0,0.0,8.0,57.1,8907,0.0,0.0,12.0,7.5,0,-0.13577706813320045,0,13.33,0,0,0,2,1,0,0,0.153848,Medium
35000,24.85,1388.82,36.0,30000.0,45.01,5.0,0.0,6.0,60.7,19612,1.0,0.0,18.0,0.8571428571428571,1,3.7203203443012214,0,116.67,1,0,4,12,1,2,0,0.8527386,Critical
5400,7.89,168.95,36.0,95000.0,25.82,3.0,0.0,8.0,83.3,16502,0.0,0.0,21.0,17.59259259259259,0,0.764222931866799,0,5.68,0,1,0,1,5,1,0,0.26502085,Medium
16000,7.34,496.53,36.0,36000.0,25.43,1.0,0.0,5.0,26.7,4647,0.0,0.0,19.0,2.25,0,0.2142229318667992,0,44.44,0,0,0,2,4,0,0,0.30206585,High
6675,17.57,239.88,36.0,70000.0,13.06,10.0,0.0,6.0,48.2,2312,0.0,1.0,11.0,10.486891385767791,0,-0.14784672876734106,0,9.54,0,0,3,2,5,2,0,0.53656965,Critical
24825,18.25,633.78,60.0,54000.0,37.38,10.0,0.0,11.0,29.2,9430,0.0,0.0,57.0,2.175226586102719,1,-2.87967965569878,0,45.97,0,0,4,2,4,1,1,0.75223815,Critical
16000,17.57,575.0,36.0,90000.0,15.04,1.0,0.0,17.0,47.1,13754,1.0,4.0,35.0,5.625,0,-0.14784672876734106,0,17.78,1,0,3,1,1,2,1,0.5246495,Critical
19200,12.99,646.84,36.0,99450.0,20.13,10.0,0.0,13.0,57.2,24479,1.0,2.0,31.0,5.1796875,0,-1.0345022818252492,0,19.31,1,0,2,2,1,0,0,0.42762122,High
10000,12.35,333.82,36.0,134000.0,13.06,1.0,2.0,8.0,63.9,8249,0.0,0.0,36.0,13.4,0,1.6618212682015212,1,7.46,0,0,1,1,1,1,0,0.25567788,Medium
15000,5.32,451.73,36.0,150000.0,19.74,10.0,0.0,19.0,13.1,6374,0.0,0.0,40.0,10.0,0,-1.8057770681332004,0,10.0,0,0,0,9,1,0,0,0.082596384,Low
20000,8.67,632.93,36.0,60000.0,27.76,9.0,0.0,25.0,9.1,2471,0.0,1.0,41.0,3.0,0,-2.0181787317984785,0,33.33,0,0,1,1,5,2,0,0.509905,Critical
12000,15.41,418.4,36.0,65000.0,15.68,7.0,0.0,8.0,43.5,5304,1.0,1.0,29.0,5.416666666666667,0,-2.307846728767341,0,18.46,1,0,3,2,5,1,0,0.4954856,High
7200,14.49,247.8,36.0,40000.0,23.28,1.0,0.0,10.0,51.8,4562,0.0,0.0,13.0,5.555555555555555,0,0.46549771817475083,0,18.0,0,0,2,2,4,1,0,0.5747082,Critical
12275,12.99,413.54,36.0,28000.0,15.6,9.0,0.0,4.0,59.7,7227,0.0,1.0,5.0,2.281059063136456,0,2.3018212682015218,0,43.84,0,0,1,2,5,2,0,0.4695998,High
2000,9.75,64.3,36.0,105000.0,2.38,1.0,0.0,2.0,78.3,3524,0.0,0.0,5.0,52.5,0,-0.9381787317984784,0,1.9,0,0,1,0,4,1,0,0.27314213,Medium
11000,11.53,362.9,36.0,48500.0,12.27,1.0,0.0,6.0,83.5,10770,0.0,1.0,8.0,4.409090909090909,0,0.8418212682015209,0,22.68,0,1,1,2,5,2,0,0.40089342,High
13550,16.99,483.03,36.0,40000.0,34.02,6.0,2.0,12.0,42.5,5614,1.0,0.0,52.0,2.952029520295203,1,-0.7278467287673429,1,33.88,1,0,3,5,5,1,0,0.7297617,Critical
15000,19.03,550.07,36.0,76500.0,23.22,6.0,0.0,25.0,30.8,9414,1.0,1.0,31.0,5.1,0,1.3121532712326598,0,19.61,1,0,3,2,4,0,1,0.68597955,Critical
12800,18.99,469.14,36.0,71000.0,7.98,10.0,0.0,19.0,71.6,15760,0.0,1.0,25.0,5.546875,0,1.272153271232657,0,18.03,0,0,3,2,5,1,1,0.6357831,Critical
6000,13.49,203.59,36.0,55000.0,12.9,10.0,0.0,6.0,82.0,7622,0.0,0.0,17.0,9.166666666666666,0,-0.5345022818252492,0,10.91,0,1,2,2,1,0,0,0.32362628,High
26500,9.99,854.96,36.0,116500.0,9.96,1.0,1.0,12.0,73.0,26364,0.0,0.0,28.0,4.39622641509434,0,-0.6981787317984782,1,22.75,0,0,1,2,5,1,0,0.30613312,High
17000,15.05,589.73,36.0,35500.0,8.69,1.0,0.0,9.0,21.2,9728,0.0,2.0,16.0,2.088235294117647,0,1.0254977181747513,0,47.89,0,0,2,2,1,2,0,0.5534882,Critical
